Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
1151,2014,NBA,2,60,SAS,Cory Jefferson\jeffeco01,23.188,F,us,Baylor,2015,2016,58,10.0,3.5,2.8,0.3,0.2,0.4,.444,.474,.125,.583,0.9,.071
1152,2017,NBA,2,34,SAC,Frank Mason\masonfr01,23.086,G,us,Kansas,2018,2019,90,15.8,6.8,1.9,2.6,0.6,0.2,.392,.426,.300,.773,0.9,.029
1153,2017,NBA,2,53,BOS,Kadeem Allen\allenka01,24.164,G,us,Arizona,2018,2019,37,14.1,5.6,1.7,2.4,0.5,0.2,.436,.466,.362,.778,0.9,.080
1154,2018,NBA,1,23,IND,Aaron Holiday\holidaa01,21.269,G,us,UCLA,2019,2019,50,12.9,5.9,1.3,1.7,0.4,0.3,.401,.459,.339,.820,0.9,.065
1155,1986,NBA,1,21,WSB,Anthony Jones\jonesan01,23.283,G-F,us,UNLV,1987,1990,164,10.4,3.6,1.3,0.7,0.5,0.2,.393,.401,.306,.740,0.8,.022
1156,1986,NBA,4,77,PHO,Grant Gondrezick\gondrgr01,23.155,G,us,Pepperdine,1987,1989,91,11.9,5.0,1.6,1.3,0.4,0.1,.438,.452,.250,.687,0.8,.036
1157,1990,NBA,2,36,ATL,Trevor Wilson\wilsotr01,22.108,F,us,UCLA,1991,1996,103,15.6,5.7,3.4,1.0,0.5,0.1,.456,.459,.000,.567,0.8,.023
1158,1995,NBA,1,22,CHH,George Zídek\zidekge01,21.335,C,cz,UCLA,1996,1998,135,9.8,3.4,2.1,0.2,0.1,0.1,.408,.409,.250,.783,0.8,.029
1159,1999,NBA,1,19,UTA,Quincy Lewis\lewisqu01,22.009,F,us,Minnesota,2000,2004,159,11.7,3.6,1.3,0.6,0.4,0.2,.397,.412,.333,.710,0.8,.020
1160,2001,NBA,2,51,PHO,Alton Ford\fordal02,20.034,F,us,Houston,2002,2004,73,7.2,2.5,1.7,0.2,0.1,0.1,.507,.507,,.697,0.8,.074
1161,2002,NBA,1,2,CHI,Jay Williams\willija03,20.294,G,us,Duke,2003,2003,75,26.1,9.5,2.6,4.7,1.1,0.2,.399,.431,.322,.640,0.8,.020
1162,2002,NBA,2,41,LAC,Mario Kasun\kasunma01,22.087,C,hr,,2005,2006,73,7.8,2.7,2.6,0.2,0.1,0.2,.467,.470,.000,.636,0.8,.069
1163,2004,NBA,2,47,MIA,Pape Sow\sowpa01,22.220,F,sn,California State University Fullerton,2005,2007,76,11.6,2.9,2.8,0.2,0.4,0.3,.416,.416,,.678,0.8,.044
1164,2005,NBA,2,32,LAC,Daniel Ewing\ewingda01,22.100,G,us,Duke,2006,2007,127,13.3,3.4,1.2,1.4,0.5,0.1,.389,.429,.295,.780,0.8,.024
1165,2006,NBA,2,31,POR,James White\whiteja02,23.256,G-F,us,Cincinnati,2007,2013,67,8.7,2.7,1.0,0.5,0.3,0.1,.438,.482,.340,.676,0.8,.062
1166,2006,NBA,2,54,NJN,Hassan Adams\adamsha01,22.013,G,us,Arizona,2007,2009,73,7.5,2.5,1.2,0.2,0.2,0.1,.534,.537,.000,.643,0.8,.072
1167,2007,NBA,2,34,DAL,Nick Fazekas\fazekni01,22.016,F,us,Nevada,2008,2008,26,10.3,4.1,3.4,0.4,0.3,0.4,.561,.575,.000,.682,0.8,.148
1168,2008,NBA,2,48,PHO,Malik Hairston\hairsma01,21.129,G,us,Oregon,2009,2010,62,7.6,2.4,1.2,0.5,0.2,0.3,.512,.549,.167,.514,0.8,.086
1169,2010,NBA,1,12,MEM,Xavier Henry\henryxa01,19.106,G,be,Kansas,2011,2015,185,15.7,5.7,1.9,0.6,0.5,0.1,.406,.419,.325,.635,0.8,.013
1170,2013,NBA,1,19,CLE,Sergey Karasev\karasse01,19.249,G-F,ru,,2014,2016,95,11.7,3.0,1.5,0.9,0.3,0.0,.395,.489,.282,.842,0.8,.036
1171,2014,NBA,1,17,BOS,James Young\youngja01,18.319,G-F,us,Kentucky,2015,2018,95,8.5,2.3,1.0,0.3,0.3,0.1,.367,.534,.277,.563,0.8,.046
1172,2016,NBA,1,21,ATL,DeAndre' Bembry\bembrde01,21.360,F,us,Saint Joseph's,2017,2019,146,18.9,6.3,3.3,1.9,0.9,0.4,.445,.504,.281,.605,0.8,.014
1173,2016,NBA,2,58,BOS,Abdel Nader\naderab01,22.277,F,eg,Iowa State,2018,2019,109,11.2,3.6,1.7,0.4,0.3,0.2,.387,.432,.333,.667,0.8,.030
1174,2018,NBA,2,45,BRK,Hamidou Diallo\diallha01,19.330,G,us,Kentucky,2019,2019,51,10.3,3.7,1.9,0.3,0.4,0.2,.455,.504,.167,.610,0.8,.069
1175,1986,NBA,6,133,DEN,Anthony Frederick\fredean01,21.197,F,us,Pepperdine,1989,1992,147,11.2,4.9,1.9,0.9,0.5,0.3,.439,.445,.273,.699,0.7,.019
1176,1987,NBA,1,20,DAL,Jim Farmer\farmeji01,22.277,G,us,Alabama,1988,1994,136,10.7,5.3,1.4,0.8,0.3,0.0,.428,.448,.282,.730,0.7,.024
1177,1987,NBA,2,35,HOU,Doug Lee\leedo01,22.246,G-F,us,Purdue,1992,1995,73,5.7,2.3,0.6,0.4,0.2,0.1,.412,.478,.310,.700,0.7,.086
1178,1988,NBA,2,35,MIA,Sylvester Gray\graysy01,20.361,F,us,Memphis,1989,1989,55,22.2,8.0,5.2,2.1,0.7,0.5,.420,.421,.250,.673,0.7,.028
1179,1989,NBA,2,35,DAL,Pat Durham\durhapa01,22.115,F,us,Colorado State,1993,1995,64,14.5,5.0,1.7,0.9,0.6,0.5,.469,.500,.192,.667,0.7,.037
1180,1990,NBA,1,26,DET,Lance Blanks\blankla01,23.297,G,us,Texas,1991,1993,142,7.4,2.0,0.8,0.8,0.3,0.1,.436,.508,.253,.667,0.7,.031
1181,1998,NBA,2,46,MIN,Andrae Patterson\pattean01,22.230,F,us,Indiana,1999,2000,40,7.6,3.0,1.7,0.4,0.5,0.2,.455,.479,.000,.778,0.7,.114
1182,1999,NBA,2,38,ORL,Laron Profit\profila01,21.334,G-F,us,Maryland,2000,2006,135,11.4,3.3,1.5,1.2,0.5,0.2,.419,.469,.236,.712,0.7,.021
1183,2001,NBA,1,22,ORL,Jeryl Sasser\sasseje01,22.140,G,us,SMU,2002,2003,82,12.9,2.5,2.3,0.8,0.6,0.1,.303,.305,.295,.687,0.7,.032
1184,2003,NBA,2,56,BOS,Brandon Hunter\huntebr01,22.219,F,us,Ohio University,2004,2005,67,9.4,3.3,2.8,0.3,0.3,0.1,.476,.484,.000,.488,0.7,.055
1185,2007,NBA,2,41,MIN,Chris Richard\richach01,22.190,F,us,Florida,2008,2010,70,11.1,1.9,2.8,0.4,0.3,0.2,.483,.483,,.605,0.7,.045
1186,2010,NBA,1,22,POR,Elliot Williams\williel01,21.009,G,us,Memphis,2012,2016,109,13.5,4.9,1.5,0.9,0.4,0.1,.421,.489,.310,.669,0.7,.024
1187,2010,NBA,2,41,MIA,Jarvis Varnado\varnaja01,22.120,F,us,Mississippi State,2013,2014,37,10.7,2.9,1.9,0.4,0.3,0.8,.582,.582,,.518,0.7,.089
1188,2014,NBA,1,29,OKC,Josh Huestis\huestjo01,22.195,F,us,Stanford,2016,2018,76,14.1,2.5,2.4,0.3,0.2,0.6,.346,.400,.312,.240,0.7,.030
1189,1992,NBA,1,16,LAC,Randy Woods\woodsra01,21.280,G,us,La Salle,1993,1996,151,7.2,2.4,0.6,1.7,0.6,0.0,.340,.384,.305,.683,0.6,.026
1190,1992,NBA,2,50,GSW,Matt Fish\fishma01,22.224,C,us,UNC Wilmington,1995,1997,50,10.2,3.5,2.2,0.5,0.4,0.3,.500,.504,.000,.625,0.6,.058
1191,1995,NBA,1,25,ORL,David Vaughn\vaughda02,22.102,F,us,Memphis,1996,1999,118,9.8,2.9,3.1,0.3,0.3,0.4,.423,.425,.000,.638,0.6,.026
1192,1996,NBA,2,56,CLE,Reggie Geary\gearyre01,22.305,G,us,Arizona,1997,1998,101,9.2,2.1,0.8,1.1,0.5,0.1,.344,.349,.328,.493,0.6,.032
1193,1996,NBA,2,57,SEA,Drew Barry\barrydr01,23.135,G,us,Georgia Tech,1998,2000,60,10.0,2.2,1.1,1.9,0.3,0.0,.417,.475,.381,.774,0.6,.051
1194,1997,NBA,2,31,DET,Charles O'Bannon\obannch01,22.129,G-F,us,UCLA,1998,1999,48,8.3,2.5,1.4,0.6,0.2,0.1,.400,.413,.000,.870,0.6,.070
1195,1998,NBA,2,52,SAS,Derrick Dial\dialde01,22.192,G,us,Eastern Michigan University,2000,2004,82,8.4,3.1,1.6,0.8,0.3,0.1,.372,.404,.190,.672,0.6,.045
1196,2000,NBA,2,34,CHI,Khalid El-Amin\elamikh01,21.070,G,us,UConn,2001,2001,50,18.7,6.3,1.6,2.9,1.0,0.0,.370,.383,.333,.778,0.6,.030
1197,2009,NBA,1,24,DAL,Byron Mullens\mulleby01,20.136,C,us,Ohio State,2010,2014,189,18.2,7.4,4.2,0.8,0.4,0.5,.408,.438,.319,.706,0.6,.008
1198,2014,NBA,2,35,UTA,Jarnell Stokes\stokeja01,20.175,F-C,us,Tennessee,2015,2017,28,5.4,2.4,1.4,0.3,0.3,0.2,.581,.581,,.531,0.6,.202
1199,2015,NBA,1,29,BRK,Chris McCullough\mcculch01,20.145,F,us,Syracuse,2016,2018,59,9.0,3.3,1.9,0.3,0.5,0.3,.426,.470,.306,.548,0.6,.054
1200,2015,NBA,2,48,OKC,Dakari Johnson\johnsda04,19.281,C,us,Kentucky,2018,2018,31,5.2,1.8,1.1,0.3,0.2,0.3,.564,.564,,.550,0.6,.178
1201,2018,NBA,1,15,WAS,Troy Brown\browntr01,18.333,G-F,us,Oregon,2019,2019,52,14.0,4.8,2.8,1.5,0.4,0.1,.415,.455,.319,.681,0.6,.039
1202,2018,NBA,1,17,MIL,Donte DiVincenzo\divindo01,21.146,G,us,Villanova,2019,2019,27,15.2,4.9,2.4,1.1,0.5,0.2,.403,.683,.265,.750,0.6,.069
1203,2018,NBA,1,22,CHI,Chandler Hutchison\hutchch01,22.061,G,us,Boise State,2019,2019,44,20.3,5.2,4.2,0.8,0.5,0.1,.459,.516,.280,.605,0.6,.030
1204,1989,NBA,1,25,CLE,John Morton\mortojo01,22.046,G,us,Seton Hall,1990,1992,128,14.7,4.8,1.3,2.7,0.7,0.2,.386,.406,.224,.787,0.5,.013
1205,1993,NBA,2,43,DEN,Josh Grant\grantjo01,25.334,F,us,Utah,1994,1994,53,7.2,3.0,1.7,0.5,0.3,0.2,.404,.494,.279,.759,0.5,.060
1206,1995,NBA,1,24,DAL,Loren Meyer\meyerlo01,22.185,C,us,Iowa State,1996,1999,140,14.6,4.6,3.4,0.6,0.2,0.4,.432,.435,.348,.696,0.5,.012
1207,1996,NBA,2,49,ORL,Amal McCaskill\mccasam01,22.247,F-C,us,Marquette,1997,2004,114,8.5,1.8,1.9,0.3,0.2,0.3,.377,.382,.000,.609,0.5,.024
1208,1997,NBA,2,41,DEN,Jason Lawson\lawsoja01,22.302,C,us,Villanova,1998,1998,17,4.7,1.5,1.6,0.3,0.2,0.2,.600,.600,,.800,0.5,.280
1209,1997,NBA,2,51,LAL,DeJuan Wheat\wheatde01,23.260,G,us,Louisville,1998,1999,80,9.3,3.3,0.7,1.6,0.4,0.0,.383,.380,.390,.700,0.5,.034
1210,1999,NBA,2,33,DEN,Chris Herren\herrech01,23.282,G,us,Fresno State,2000,2001,70,14.4,3.2,1.0,2.4,0.4,0.0,.336,.347,.328,.692,0.5,.025
1211,2002,NBA,1,13,MIL,Marcus Haislip\haislma01,21.191,F,us,Tennessee,2003,2010,89,9.6,3.5,1.5,0.2,0.2,0.4,.437,.444,.350,.659,0.5,.026
1212,2004,NBA,2,34,ATL,Donta Smith\smithdo04,20.215,G-F,us,Southeastern Illinois College,2005,2006,61,9.2,2.7,1.1,0.8,0.5,0.1,.421,.447,.308,.650,0.5,.043
1213,2004,NBA,2,40,BOS,Justin Reed\reedju01,22.165,F,us,University of Mississippi,2005,2007,136,10.6,3.5,1.4,0.5,0.2,0.1,.404,.407,.000,.752,0.5,.016
1214,2005,NBA,2,42,GSW,Chris Taft\taftch01,20.115,F,us,Pitt,2006,2006,17,8.5,2.8,2.1,0.1,0.1,0.4,.605,.605,,.167,0.5,.155
1215,2005,NBA,2,47,MIN,Bracey Wright\wrighbr02,21.002,G,us,Indiana,2006,2007,26,12.5,5.0,1.5,0.8,0.4,0.0,.405,.446,.324,.794,0.5,.068
1216,2006,NBA,1,9,GSW,Patrick O'Bryant\obryapa01,20.013,C,us,Bradley,2007,2010,90,5.8,2.1,1.4,0.3,0.2,0.4,.494,.503,.000,.583,0.5,.046
1217,2006,NBA,1,18,WAS,Oleksiy Pecherov\pecheol01,20.207,C,ua,,2008,2010,111,9.4,3.9,2.4,0.2,0.2,0.2,.386,.444,.290,.793,0.5,.025
1218,2006,NBA,2,34,LAC,Paul Davis\davispa01,21.347,C,us,Michigan State,2007,2010,82,8.6,2.6,1.9,0.4,0.3,0.2,.402,.404,.000,.732,0.5,.035
1219,2008,NBA,1,8,MIL,Joe Alexander\alexajo01,21.188,F,tw,West Virginia,2009,2010,67,11.1,4.2,1.8,0.7,0.2,0.4,.410,.426,.340,.698,0.5,.030
1220,2010,NBA,2,32,MIA,Dexter Pittman\pittmde01,22.119,C,us,Texas,2011,2014,50,6.9,2.3,1.8,0.2,0.2,0.2,.450,.450,,.545,0.5,.068
1221,2010,NBA,2,43,LAL,Devin Ebanks\ebankde01,20.244,F,us,West Virginia,2011,2013,63,11.3,3.6,1.9,0.4,0.3,0.2,.385,.418,.222,.722,0.5,.035
1222,2011,NBA,2,44,GSW,Charles Jenkins\jenkich01,22.120,G,us,Hofstra,2012,2013,110,12.1,3.7,0.9,1.9,0.4,0.1,.434,.449,.182,.754,0.5,.017
1223,2011,NBA,2,52,DET,Vernon Macklin\macklve01,24.282,F,us,Florida,2012,2012,23,5.9,2.0,1.5,0.2,0.2,0.2,.543,.543,,.571,0.5,.161
1224,2013,NBA,1,1,CLE,Anthony Bennett\bennean01,20.110,F,ca,UNLV,2014,2017,151,12.6,4.4,3.1,0.5,0.4,0.2,.392,.427,.261,.670,0.5,.013
1225,2015,NBA,2,33,BOS,Jordan Mickey\mickejo01,20.356,F,us,LSU,2016,2018,64,7.5,2.4,2.0,0.3,0.1,0.4,.449,.496,.118,.605,0.5,.050
1226,2015,NBA,2,36,MIN,Rakeem Christmas\chrisra01,23.212,F,us,Syracuse,2016,2017,30,7.5,2.1,1.9,0.1,0.1,0.2,.467,.467,,.724,0.5,.105
1227,2016,NBA,2,34,PHO,Tyler Ulis\ulisty01,20.175,G,us,Kentucky,2017,2019,133,20.9,7.5,1.7,4.0,0.9,0.1,.403,.439,.280,.808,0.5,.008
1228,2016,NBA,2,60,UTA,Tyrone Wallace\wallaty01,22.019,G,us,Cal,2018,2019,92,16.1,5.5,2.2,1.2,0.5,0.2,.435,.464,.237,.674,0.5,.015
1229,2017,NBA,1,1,PHI,Markelle Fultz\fultzma01,19.029,G,us,Washington,2018,2019,33,20.6,7.7,3.4,3.4,0.9,0.3,.414,.422,.267,.534,0.5,.038
1230,2017,NBA,2,43,HOU,Isaiah Hartenstein\harteis01,19.053,F,us,,2019,2019,28,7.9,1.9,1.7,0.5,0.3,0.4,.488,.514,.333,.786,0.5,.101
1231,2018,NBA,2,34,ATL,Devonte' Graham\grahade01,23.125,G,us,Kansas,2019,2019,46,14.7,4.7,1.4,2.6,0.5,0.0,.343,.421,.281,.761,0.5,.035
1232,1986,NBA,2,34,SAC,Johnny Rogers\rogerjo01,22.175,F-C,us,University of California Irvine,1987,1988,69,9.2,3.6,1.5,0.4,0.2,0.2,.472,.485,.000,.679,0.4,.032
1233,1986,NBA,2,35,DAL,Milt Wagner\wagnemi01,23.123,G,us,Louisville,1988,1991,53,9.4,4.1,0.7,1.4,0.2,0.1,.422,.441,.296,.875,0.4,.039
1234,1987,NBA,2,36,WSB,Duane Washington\washidu01,22.300,G,de,Middle Tennessee State University,1988,1993,19,9.7,2.8,1.3,2.1,0.7,0.0,.383,.372,.500,.800,0.4,.092
1235,1989,NBA,2,39,WSB,Ed Horton\hortoed01,21.198,F,us,Iowa,1990,1990,45,8.3,4.5,2.4,0.4,0.2,0.1,.494,.506,.000,.609,0.4,.050
1236,1989,NBA,2,41,WSB,Doug Roth\rothdo01,21.313,C,us,Tennessee,1990,1990,42,9.8,1.9,2.9,0.5,0.2,0.3,.430,.435,.000,.500,0.4,.052
1237,1990,NBA,2,34,GSW,Kevin Pritchard\pritcke01,22.351,G,us,Kansas,1991,1996,94,12.0,3.6,1.0,1.6,0.4,0.1,.399,.435,.186,.790,0.4,.017
1238,1990,NBA,2,54,SAS,Sean Higgins\higgise01,21.184,G-F,us,Michigan,1991,1998,220,15.2,6.3,1.8,1.0,0.3,0.1,.428,.459,.321,.850,0.4,.006
1239,1991,NBA,2,28,CHH,Kevin Lynch\lynchke01,22.189,G-F,us,Minnesota,1992,1993,95,12.0,3.3,1.3,1.1,0.5,0.2,.436,.440,.333,.726,0.4,.016
1240,1992,NBA,2,31,POR,Reggie Smith\smithre01,21.313,C,us,TCU,1993,1994,66,5.8,1.5,1.8,0.1,0.2,0.1,.394,.398,.000,.404,0.4,.051
1241,1992,NBA,2,47,BOS,Darren Morningstar\mornida01,23.069,C,us,Pitt,1994,1994,23,16.0,4.2,3.5,0.7,0.6,0.1,.476,.476,,.600,0.4,.048
1242,1995,NBA,1,26,SEA,Sherell Ford\fordsh01,22.311,F,us,University of Illinois at Chicago,1996,1996,28,5.0,3.2,0.9,0.2,0.3,0.0,.375,.473,.160,.765,0.4,.124
1243,2006,NBA,2,39,MIL,David Noel\noelda01,22.127,F,us,UNC,2007,2007,68,11.6,2.7,1.8,1.0,0.4,0.1,.367,.387,.321,.860,0.4,.024
1244,2007,NBA,1,29,PHO,Alando Tucker\tuckeal02,23.143,F,us,Wisconsin,2008,2010,51,8.4,4.1,1.0,0.3,0.1,0.0,.423,.453,.294,.783,0.4,.045
1245,2007,NBA,2,32,BOS,Gabe Pruitt\pruitga01,21.075,G,us,USC,2008,2009,62,7.4,2.0,0.8,0.8,0.3,0.0,.321,.350,.283,.783,0.4,.043
1246,2011,NBA,2,43,CHI,Malcolm Lee\leema01,21.037,G,us,UCLA,2012,2015,36,14.8,3.9,1.8,1.4,0.6,0.3,.382,.412,.294,.703,0.4,.040
1247,2014,NBA,1,22,MEM,Jordan Adams\adamsjo01,19.358,G,us,UCLA,2015,2016,32,8.2,3.2,0.9,0.6,0.6,0.2,.402,.409,.385,.607,0.4,.070
1248,2015,NBA,1,28,BOS,R.J. Hunter\hunterj01,21.249,G,us,Georgia State University,2016,2019,45,8.8,3.0,1.0,0.4,0.4,0.1,.371,.523,.295,.818,0.4,.051
1249,2015,NBA,2,43,IND,Joe Young\youngjo01,23.003,G,us,Oregon,2016,2018,127,8.5,3.4,1.0,0.9,0.3,0.0,.393,.438,.296,.768,0.4,.016
1250,2016,NBA,1,13,PHO,Georgios Papagiannis\papagge01,18.360,C,gr,,2017,2018,39,12.2,4.1,3.2,0.7,0.2,0.6,.514,.521,.000,.857,0.4,.044
1251,2017,NBA,2,31,CHO,Frank Jackson\jacksfr01,19.054,G,us,Duke,2019,2019,61,19.2,8.1,2.2,1.1,0.4,0.0,.434,.507,.314,.740,0.4,.018
1252,1986,NBA,3,52,CHI,Ricky Wilson\wilsori02,21.341,G,us,George Mason University,1988,1988,24,17.5,5.2,1.1,2.9,1.0,0.1,.391,.393,.385,.725,0.3,.032
1253,1986,NBA,5,97,GSW,Clinton Smith\smithcl01,22.155,F,us,Cleveland State University,1987,1991,46,8.4,2.9,1.3,1.1,0.3,0.0,.430,.437,.000,.714,0.3,.035
1254,1988,NBA,2,27,SAS,Shelton Jones\jonessh01,22.089,F,us,St. John's,1989,1989,51,13.4,4.8,2.2,0.8,0.4,0.3,.445,.447,.000,.725,0.3,.022
1255,1991,NBA,1,15,ATL,Anthony Avent\aventan01,21.256,F,us,Seton Hall,1993,2000,352,19.1,5.6,4.5,0.8,0.5,0.6,.403,.404,.000,.686,0.3,.002
1256,1991,NBA,2,39,CLE,Jimmy Oliver\oliveji01,21.354,G-F,us,Purdue,1992,1999,78,11.0,4.2,1.0,0.7,0.3,0.0,.407,.418,.340,.772,0.3,.018
1257,1993,NBA,1,14,IND,Scott Haskin\haskisc01,22.290,C-F,us,Oregon State,1994,1994,27,6.9,2.0,2.0,0.2,0.1,0.6,.467,.467,,.684,0.3,.087
1258,1993,NBA,1,19,BOS,Acie Earl\earlac01,23.013,F-C,us,Iowa,1994,1997,193,13.0,5.1,2.7,0.3,0.3,0.7,.403,.407,.000,.667,0.3,.005
1259,1996,NBA,2,46,POR,Marcus Brown\brownma01,22.090,G,us,Murray State,1997,2000,27,8.5,3.4,0.8,0.9,0.3,0.1,.381,.422,.333,.714,0.3,.066
1260,1997,NBA,2,38,MIL,Jerald Honeycutt\honeyje01,22.254,F-G,us,Tulane,1998,1999,54,11.7,5.1,1.9,0.7,0.5,0.1,.391,.409,.362,.632,0.3,.020
1261,1998,NBA,2,57,UTA,Torraye Braggs\braggto01,22.045,F,us,Xavier,2004,2005,22,8.1,2.1,2.3,0.3,0.2,0.1,.475,.475,,.667,0.3,.071
1262,2000,NBA,2,31,DAL,Dan Langhi\langhda01,22.218,F,us,Vanderbilt,2001,2004,133,9.4,3.0,1.5,0.3,0.2,0.1,.391,.400,.289,.613,0.3,.012
1263,2000,NBA,2,32,CHI,A.J. Guyton\guytoaj01,22.142,G,us,Indiana,2001,2003,80,15.6,5.5,1.0,1.8,0.3,0.2,.377,.377,.378,.822,0.3,.010
1264,2000,NBA,2,36,NJN,Soumaila Samake\samakso01,22.108,C,ml,,2001,2003,47,6.4,1.4,1.6,0.1,0.0,0.4,.389,.389,,.462,0.3,.046
1265,2006,NBA,1,10,SEA,Mouhamed Sene\senesa01,20.052,C-F,sn,,2007,2009,47,5.5,2.2,1.6,0.0,0.1,0.5,.427,.427,,.589,0.3,.052
1266,2006,NBA,2,41,ORL,James Augustine\augusja01,22.127,F,us,Illinois,2007,2008,27,5.8,1.6,1.2,0.1,0.2,0.1,.514,.514,,.500,0.3,.101
1267,2007,NBA,2,46,GSW,Stéphane Lasme\lasmest01,24.199,F,ga,UMass,2008,2008,16,18.9,5.2,3.3,0.2,0.8,1.4,.451,.451,,.594,0.3,.041
1268,2010,NBA,1,25,MEM,Dominique Jones\jonesdo02,21.257,G,us,University of South Florida,2011,2013,80,9.3,3.1,1.4,1.8,0.4,0.1,.366,.393,.095,.729,0.3,.017
1269,2010,NBA,2,58,LAL,Derrick Caracter\caracde01,22.056,F,us,Texas-El Paso,2011,2011,41,5.2,2.0,1.0,0.2,0.1,0.2,.485,.485,,.739,0.3,.057
1270,2011,NBA,2,39,CHA,Jeremy Tyler\tylerje01,20.007,C,us,,2012,2014,104,9.9,3.6,2.6,0.2,0.2,0.4,.450,.451,.000,.557,0.3,.014
1271,2012,NBA,2,48,NYK,Kostas Papanikolaou\papanko01,21.338,F,gr,,2015,2016,69,15.8,3.6,2.3,1.5,0.6,0.3,.354,.416,.297,.688,0.3,.015
1272,2015,NBA,2,38,DET,Darrun Hilliard\hillida01,22.078,G,us,Villanova,2016,2018,91,9.4,3.2,0.9,0.8,0.2,0.0,.377,.420,.304,.747,0.3,.016
1273,2016,NBA,1,18,DET,Henry Ellenson\ellenhe01,19.166,F,us,Marquette,2017,2019,76,9.7,4.3,2.5,0.6,0.2,0.0,.377,.395,.353,.774,0.3,.022
1274,2016,NBA,2,52,UTA,Joel Bolomboy\bolomjo01,22.152,F,ua,Weber State,2017,2018,18,5.1,1.7,1.5,0.1,0.2,0.1,.545,.647,.200,.500,0.3,.132
1275,2017,NBA,1,11,CHO,Malik Monk\monkma01,19.143,G,us,Kentucky,2018,2019,136,15.5,7.9,1.5,1.5,0.4,0.2,.376,.429,.335,.871,0.3,.007
1276,2017,NBA,2,54,PHO,Alec Peters\peteral01,22.076,F,us,Valparaiso,2018,2018,20,11.3,4.1,1.9,0.6,0.1,0.1,.378,.625,.310,.800,0.3,.055
1277,2017,NBA,2,59,SAS,Jaron Blossomgame\blossja01,23.285,F,us,Clemson,2019,2019,27,16.3,4.2,3.6,0.5,0.3,0.3,.443,.552,.256,.769,0.3,.030
1278,2018,NBA,2,48,MIN,Keita Bates-Diop\bateske01,22.155,F,us,Ohio State,2019,2019,30,16.8,5.0,2.8,0.6,0.6,0.5,.423,.522,.250,.643,0.3,.032
1279,2018,NBA,2,54,DAL,Shake Milton\miltosh01,21.273,G,us,SMU,2019,2019,20,13.4,4.4,1.8,0.9,0.4,0.4,.391,.465,.318,.714,0.3,.059
1280,1988,NBA,2,44,ATL,Anthony Taylor\tayloan01,22.216,G,us,Oregon,1989,1989,21,17.5,6.9,1.6,2.0,1.0,0.2,.397,.403,.000,.750,0.2,.029
1281,1988,NBA,3,73,IND,Michael Anderson\andermi01,22.103,G,us,Drexel,1989,1989,36,20.3,5.7,2.5,4.3,1.2,0.1,.417,.429,.143,.695,0.2,.010
1282,1989,NBA,2,32,NJN,Stanley Brundy\brundst01,21.232,F,us,DePaul,1990,1990,16,8.0,2.3,1.6,0.2,0.4,0.3,.500,.500,,.389,0.2,.057
1283,1990,NBA,1,15,MIA,Dave Jamerson\jamerda01,22.324,G-F,us,Ohio University,1991,1994,90,6.6,3.4,0.9,0.7,0.3,0.0,.392,.413,.277,.860,0.2,.018
1284,1991,NBA,1,14,SEA,Rich King\kingri01,22.088,C,us,Nebraska,1992,1995,72,4.3,1.9,1.0,0.3,0.1,0.1,.393,.400,.000,.662,0.2,.036
1285,1992,NBA,2,33,CHI,Corey Williams\willico01,22.067,G,us,Oklahoma State,1993,1994,39,7.4,2.4,0.9,0.7,0.2,0.1,.367,.372,.250,.826,0.2,.037
1286,1993,NBA,1,15,ATL,Doug Edwards\edwardo01,22.166,F,us,Florida State,1994,1996,85,9.9,2.4,1.8,0.7,0.2,0.3,.378,.390,.000,.709,0.2,.013
1287,1994,NBA,2,45,GSW,Dwayne Morton\mortodw01,22.331,F,us,Louisville,1995,1995,41,9.6,4.1,1.4,0.4,0.3,0.4,.388,.394,.360,.682,0.2,.025
1288,1995,NBA,2,49,MIN,Jerome Allen\allenje01,22.156,G,us,University of Pennsylvania,1996,1997,117,11.2,2.9,1.1,1.7,0.4,0.1,.350,.370,.317,.630,0.2,.006
1289,1996,NBA,1,23,DEN,Efthimi Rentzias\rentzef01,20.172,C,gr,,2003,2003,35,4.1,1.5,0.7,0.2,0.2,0.1,.339,.314,.500,.889,0.2,.058
1290,1996,NBA,2,38,BOS,Steve Hamer\hamerst01,22.231,C,us,Tennessee,1997,1997,35,7.7,2.2,1.7,0.2,0.1,0.1,.526,.545,.000,.552,0.2,.031
1291,1997,NBA,2,33,PHI,Marko Milič\milicma01,20.054,G-F,si,,1998,1999,44,4.9,2.5,0.7,0.3,0.3,0.0,.560,.571,.429,.647,0.2,.047
1292,1997,NBA,2,35,PHI,Kebu Stewart\stewake01,23.194,F,us,California State University Bakersfield,1998,1998,15,7.3,2.7,2.1,0.1,0.3,0.1,.462,.462,,.640,0.2,.098
1293,1998,NBA,1,20,ATL,Roshown McLeod\mcleoro01,22.225,F,us,Duke,1999,2001,113,18.8,7.2,2.7,1.1,0.4,0.1,.409,.426,.111,.819,0.2,.004
1294,1998,NBA,2,48,CLE,Ryan Stack\stackry01,22.341,F,us,South Carolina,1999,2000,43,9.2,2.3,1.8,0.2,0.1,0.5,.352,.356,.000,.787,0.2,.028
